11/09/2000 Kansas                  99 UCLA                    98 N New York, NY
02/19/2001 Colorado St.            45 Utah                    67
02/20/2001 Villanova              100 West Virginia          107
02/20/2001 Indiana                 57 Michigan St.            66
02/20/2001 Holy Cross              51 Boston University       60
02/20/2001 Virginia Tech           56 Providence              96
02/20/2001 La Salle                55 Duquesne                60
02/20/2001 Kent St.                70 Bowling Green           64
02/20/2001 North Carolina St.      66 Maryland                95
02/20/2001 Tennessee St.           66 Murray St.              67
02/20/2001 Arkansas                69 South Carolina          67
02/20/2001 Rhode Island            67 Massachusetts           82
02/21/2001 Oklahoma St.            63 Texas A&M               58
02/21/2001 Lehigh                  78 Bucknell                82
02/21/2001 Purdue                  72 Iowa                    78
02/21/2001 Navy                    83 Colgate                 80
02/21/2001 Central Michigan        69 Ball St.                98
02/21/2001 William & Mary          56 James Madison           67
02/21/2001 Buffalo                 76 Ohio                    86
02/21/2001 Arkansas Little Rock    63 Florida International   70
02/21/2001 American                32 Richmond                73
02/21/2001 St. Francis (NY)        66 Sacred Heart            70
02/21/2001 VMI                     62 East Tennessee St.      75
02/21/2001 George Mason            70 Old Dominion            78
02/21/2001 Winthrop                83 Coastal Carolina        77
02/21/2001 Nebraska                64 Texas Tech              65
02/21/2001 Minnesota               54 Wisconsin               64
02/21/2001 St. Louis               61 Cincinnati              68
02/21/2001 Creighton               69 Northern Iowa           50
02/21/2001 Arizona                 88 Arizona St.             58
02/21/2001 Belmont                 94 Stetson                 85
02/21/2001 Alabama                 69 Auburn                  72
02/21/2001 Wichita St.             62 Southern Illinois       68
02/21/2001 Wake Forest             92 Clemson                 60
02/21/2001 Eastern Michigan        63 Toledo                  76
02/21/2001 Canisius                85 Niagara                 70
02/21/2001 Marist                  54 Siena                   63
02/21/2001 High Point              61 Radford                 79
02/21/2001 Akron                   42 Western Michigan        50
02/21/2001 VA Commonwealth         44 NC Wilmington           65
02/21/2001 Georgia Tech            54 Duke                    98
02/21/2001 Mississippi             55 Florida                 75
02/21/2001 Evansville              42 Indiana St.             78
02/21/2001 Seton Hall              57 Rutgers                 75
02/21/2001 Texas                   69 Baylor                  59
02/21/2001 Lafayette               89 Army                    62
02/21/2001 St. Bonaventure         60 Xavier (OH)             77
02/21/2001 Boston College          75 Notre Dame              76
02/21/2001 Louisville              68 Charlotte               74
02/21/2001 Fordham                 76 George Washington       92
02/21/2001 St. Joseph's (PA)       82 Dayton                  72
02/21/2001 South Florida           75 UAB                     47
02/21/2001 Houston                 81 Tulane                  76
02/21/2001 Colorado                79 Kansas                  91
02/21/2001 Iowa St.                62 Kansas St.              51
02/21/2001 LSU                     61 Kentucky                84
02/21/2001 Vanderbilt              63 Mississippi St.         80
02/21/2001 Louisiana Tech          55 New Orleans             67
02/21/2001 Penn St.                61 Northwestern            62
02/21/2001 Georgia                 88 Tennessee               76
02/21/2001 Drake                   73 SW Missouri St.         61
02/21/2001 Northwestern St.        80 Centenary               78
02/21/2001 Illinois St.            52 Bradley                 64
02/21/2001 Georgetown              70 St. John's (NY)         73
02/22/2001 Eastern Washington      77 Idaho St.               64
02/22/2001 Montana                 68 Cal St. Northridge      92
02/22/2001 Washington              66 California              82
02/22/2001 South Alabama           86 Denver                  80
02/22/2001 Texas A&M Corpus Chris  92 Bethune Cookman         93
02/22/2001 Samford                 75 Troy St.                77
02/22/2001 IUPUI                   56 Chicago St.             58
02/22/2001 Mount St. Mary's        50 Fairleigh Dickinson     67
02/22/2001 Northern Illinois       65 Marshall                81
02/22/2001 MD Baltimore County     79 Monmouth (NJ)           69
02/22/2001 Oakland                 84 Youngstown St.          88
02/22/2001 Illinois                61 Ohio St.                63
02/22/2001 Jacksonville St.        60 Mercer                  70
02/22/2001 Georgia St.             90 Central Florida         85
02/22/2001 NC Asheville            60 Charleston Southern     64
02/22/2001 Vermont                 68 Delaware                91
02/22/2001 Elon                    52 Liberty                 60
02/22/2001 Binghamton              58 Providence             119
02/22/2001 Fairfield               68 St. Peter's             70
02/22/2001 Long Island             66 Wagner                  88
02/22/2001 Quinnipiac              67 Robert Morris           75
02/22/2001 Manhattan               69 Loyola (MD)             46
02/22/2001 Rider                   65 Iona                    61
02/22/2001 Western Kentucky       100 Arkansas St.            60
02/22/2001 Butler                  66 Loyola Chicago          62
02/22/2001 Florida St.             67 North Carolina          95
02/22/2001 Valparaiso              78 Western Illinois        63
02/22/2001 Cleveland St.           68 Wisconsin Milwaukee     86
02/22/2001 Central Connecticut     57 St. Francis (PA)        93
02/22/2001 New Mexico St.          81 Middle Tennessee St.    60
02/22/2001 Wright St.              65 Illinois Chicago        77
02/22/2001 Idaho                   60 Cal St. Fullerton       63
02/22/2001 Detroit                 58 Wisconsin Green Bay     46
02/22/2001 Morehead St.            51 Eastern Illinois        76
02/22/2001 Tennessee Martin        74 Austin Peay             90
02/22/2001 Eastern Kentucky        70 SE Missouri St.         81
02/22/2001 Oral Roberts            52 Missouri Kansas City    70
02/22/2001 Tennessee Tech          94 Murray St.              71
02/22/2001 Louisiana Lafayette     96 North Texas             92
02/22/2001 Tulsa                   56 Rice                    59
02/22/2001 Fresno St.              77 Southern Methodist      64
02/22/2001 DePaul                  64 Marquette               82
02/22/2001 Montana St.             74 Northern Arizona        87
02/22/2001 San Jose St.            52 Texas El Paso           72
02/22/2001 Long Beach St.          78 Cal Irvine              83
02/22/2001 Cal Santa Barbara       84 Cal Poly-SLO            77
02/22/2001 UCLA                    88 Oregon                  73
02/22/2001 Boise St.               53 Pacific                 63
02/22/2001 Portland                61 San Diego               56
02/22/2001 Portland St.            60 Cal St. Sacramento      77
02/22/2001 Southern California     52 Oregon St.              67
02/22/2001 Gonzaga                 71 Santa Clara             84
02/22/2001 Washington St.          64 Stanford                75
02/22/2001 TCU                     87 Hawaii                 102
02/22/2001 Campbell                83 Florida Atlantic        80
02/23/2001 San Francisco           73 Loyola Marymount        60
02/23/2001 Hartford                64 Towson                  69
02/23/2001 Dartmouth               46 Pennsylvania            54
02/23/2001 New Hampshire           52 Boston University       77
02/23/2001 Maine                   85 Northeastern            91
02/23/2001 Yale                    59 Columbia                62
02/23/2001 Brown                   67 Cornell                 65
02/23/2001 Harvard                 48 Princeton               62
02/23/2001 St. Mary's (CA)         53 Pepperdine              82
02/24/2001 Louisville              77 Marquette               74
02/24/2001 Louisiana Lafayette     86 New Orleans             75
02/24/2001 UCLA                    68 Oregon St.              65
02/24/2001 Miami (OH)              61 Buffalo                 66
02/24/2001 Southern California     87 Oregon                  80
02/24/2001 Utah St.                77 Boise St.               78
02/24/2001 TCU                     90 San Jose St.            91
02/24/2001 Syracuse                61 Georgetown              72
02/24/2001 Dayton                  62 Temple                  70
02/24/2001 Ball St.                65 Western Michigan        52
02/24/2001 Akron                   78 Bowling Green           86
02/24/2001 Alabama                 68 Florida                 89
02/24/2001 Wisconsin               55 Indiana                 85
02/24/2001 George Mason            57 Richmond                77
02/24/2001 Tulane                  63 Southern Mississippi    78
02/24/2001 Tennessee               78 Vanderbilt              70
02/24/2001 Duke                    82 Wake Forest             80
02/24/2001 Appalachian St.         51 VMI                     73
02/24/2001 Kansas St.              47 Oklahoma St.            52
02/24/2001 Binghamton              56 Stony Brook             66
02/24/2001 James Madison           48 American                63
02/24/2001 Boston College          59 Providence              58
02/24/2001 Detroit                 69 Wisconsin Milwaukee     80
02/24/2001 College of Charleston   65 Davidson                68
02/24/2001 Howard                  61 Morgan St.              59
02/24/2001 Texas San Antonio       75 Lamar                   81
02/24/2001 East Carolina           60 William & Mary          63
02/24/2001 Notre Dame              85 Virginia Tech           61
02/24/2001 Massachusetts           64 George Washington       56
02/24/2001 Ohio                    69 Kent St.                63
02/24/2001 Illinois St.            69 Northern Iowa           66
02/24/2001 Colgate                 80 Lafayette               72
02/24/2001 Liberty                 77 Radford                 94
02/24/2001 New Mexico              54 Colorado St.            51
02/24/2001 UAB                     68 DePaul                  61
02/24/2001 Purdue                  78 Michigan                59
02/24/2001 Auburn                  62 Mississippi             64
02/24/2001 Brigham Young           75 Utah                    82
02/24/2001 Lehigh                  59 Navy                    75
02/24/2001 SW Texas St.            72 Sam Houston St.         69
02/24/2001 Holy Cross              75 Army                    78
02/24/2001 Oklahoma                60 Maryland                68
02/24/2001 Miami (FL)              53 Connecticut             60
02/24/2001 Baylor                  59 Missouri                69
02/24/2001 Butler                  68 Illinois Chicago        66
02/24/2001 Wright St.              62 Loyola Chicago          60
02/24/2001 Portland                65 Santa Clara             77
02/24/2001 Old Dominion            53 VA Commonwealth         74
02/24/2001 Delaware St.            63 Bethune Cookman         56
02/24/2001 Coastal Carolina        88 Charleston Southern     77
02/24/2001 South Carolina St.      75 Hampton                 87
02/24/2001 Elon                    68 High Point              70
02/24/2001 North Carolina A&T      76 Norfolk St.             71
02/24/2001 Indiana St.             64 SW Missouri St.         69
02/24/2001 Niagara                 69 Siena                   65
02/24/2001 Long Island             73 Sacred Heart            62
02/24/2001 South Carolina          64 Georgia                 56
02/24/2001 Iowa                    63 Illinois                89
02/24/2001 Stephen F. Austin       61 Texas Arlington         63
02/24/2001 IUPUI                   72 Western Illinois        60
02/24/2001 Winthrop                71 NC Asheville            58
02/24/2001 Pacific                 63 Cal Santa Barbara       72
02/24/2001 Texas Tech              52 Texas A&M               62
02/24/2001 Houston                 50 Cincinnati              85
02/24/2001 Evansville              79 Southern Illinois       74
02/24/2001 Air Force               70 Wyoming                 82
02/24/2001 Northern Illinois       62 Eastern Michigan        58
02/24/2001 Michigan St.            76 Penn St.                57
02/24/2001 Harvard                 47 Pennsylvania            70
02/24/2001 Georgia Southern        82 Chattanooga             95
02/24/2001 MD Baltimore County     65 Fairleigh Dickinson     74
02/24/2001 Georgia St.             88 Florida Atlantic        79
02/24/2001 Samford                 60 Mercer                  72
02/24/2001 Mount St. Mary's        63 Monmouth (NJ)           76
02/24/2001 Missouri Kansas City    59 Oakland                 69
02/24/2001 Quinnipiac              69 St. Francis (PA)        66
02/24/2001 Tennessee Tech          66 Tennessee Martin        59
02/24/2001 Jacksonville St.        63 Troy St.                77
02/24/2001 NC Greensboro           58 Western Carolina        63
02/24/2001 East Tennessee St.      66 Wofford                 65
02/24/2001 Weber St.               59 Morris Brown            56
02/24/2001 Bucknell                76 Albany (NY)             67
02/24/2001 Brown                   67 Columbia                65
02/24/2001 Yale                    74 Cornell                 61
02/24/2001 Rutgers                 60 Pittsburgh              70
02/24/2001 Dartmouth               52 Princeton               68
02/24/2001 Fordham                 74 St. Bonaventure         84
02/24/2001 Campbell                72 Central Florida         69
02/24/2001 MD Eastern Shore        52 Coppin St.              81
02/24/2001 Hartford                72 Delaware                98
02/24/2001 Stetson                 64 Jacksonville            82
02/24/2001 Canisius                52 Marist                  69
02/24/2001 Central Connecticut     76 Robert Morris           60
02/24/2001 Arkansas Little Rock    94 Arkansas St.            85
02/24/2001 Vermont                 77 Towson                  72
02/24/2001 Austin Peay             60 Tennessee St.           83
02/24/2001 Ohio St.                69 Northwestern            57
02/24/2001 Middle Tennessee St.    51 Western Kentucky        92
02/24/2001 Grambling               78 Arkansas Pine Bluff     70
02/24/2001 Nicholls St.            64 SE Louisiana            54
02/24/2001 Washington              79 Stanford                99
02/24/2001 Mississippi St.         55 LSU                     48
02/24/2001 Creighton               78 Drake                   70
02/24/2001 Bradley                 55 Wichita St.             69
02/24/2001 Cleveland St.           63 Wisconsin Green Bay     60
02/24/2001 North Texas             70 South Alabama           88
02/24/2001 Eastern Kentucky        80 Eastern Illinois        89
02/24/2001 Centenary               61 Texas Pan American      81
02/24/2001 Morehead St.            61 SE Missouri St.         63
02/24/2001 Alcorn St.              73 Southern                69
02/24/2001 Jackson St.             61 Mississippi Valley St.  76
02/24/2001 Southern Methodist      65 Tulsa                   85
02/24/2001 Northwestern St.        92 McNeese St.            103
02/24/2001 Texas Southern          66 Alabama A&M             92
02/24/2001 Texas El Paso           59 Rice                    52
02/24/2001 Chicago St.             53 Valparaiso              81
02/24/2001 Iowa St.                78 Texas                   94
02/24/2001 Prairie View A&M        56 Alabama St.             65
02/24/2001 Denver                  69 New Mexico St.          81
02/24/2001 Montana                 66 Northern Arizona        77
02/24/2001 Portland St.            77 Idaho St.               78
02/24/2001 Oral Roberts            73 Southern Utah           91
02/24/2001 Cal Riverside           66 Cal Irvine              74
02/24/2001 Idaho                   82 Cal Poly-SLO            75
02/24/2001 San Francisco           61 Pepperdine              82
02/24/2001 Long Beach St.          69 Cal St. Fullerton       68
02/24/2001 UNLV                    66 San Diego St.           83
02/24/2001 Montana St.             65 Cal St. Northridge      85
02/24/2001 Eastern Washington      80 Cal St. Sacramento      68
02/24/2001 St. Mary's (CA)         61 Loyola Marymount        65
02/24/2001 Washington St.          65 California              84
02/24/2001 Gonzaga                 72 San Diego               69
02/25/2001 Nevada                  68 Fresno St.              91
02/25/2001 West Virginia           82 Seton Hall              71
02/25/2001 Hofstra                 78 Drexel                  70
02/25/2001 Maine                   74 Boston University       76
02/25/2001 New Hampshire           77 Northeastern            92
02/25/2001 Kentucky                78 Arkansas                82
02/25/2001 North Carolina          66 Virginia                86
02/25/2001 St. Joseph's (PA)       90 Duquesne                70
02/25/2001 Florida International   49 Louisiana Tech          45
02/25/2001 Rider                   73 St. Peter's             61
02/25/2001 Kansas                  78 Nebraska                74
02/25/2001 St. John's (NY)         55 Villanova               71
02/25/2001 Clemson                 64 Georgia Tech            85
02/25/2001 Xavier (OH)             79 La Salle                55
02/25/2001 Florida St.             46 North Carolina St.      71
02/25/2001 Iona                    79 Manhattan               98
02/25/2001 Loyola (MD)             63 Fairfield               86
02/25/2001 St. Francis (NY)        87 Wagner                  83
02/25/2001 Furman                  56 The Citadel             66
02/25/2001 Charlotte               70 St. Louis               85
02/25/2001 South Florida           61 Memphis                 79
02/26/2001 Notre Dame              59 Connecticut             75
02/26/2001 North Carolina A&T      75 Hampton                 86
02/26/2001 Sacred Heart            81 Quinnipiac              69
02/26/2001 Southern Illinois       61 Indiana St.             59
02/26/2001 Morris Brown            63 Boston College          84
02/26/2001 Howard                  54 Coppin St.              78
02/26/2001 MD Eastern Shore        72 Morgan St.              53
02/26/2001 NC Wilmington           62 Old Dominion            59
02/26/2001 Toledo                  74 Bowling Green           64
02/26/2001 Texas San Antonio       77 Sam Houston St.         87
02/26/2001 South Carolina St.      66 Norfolk St.             71
02/26/2001 Oklahoma St.            66 Texas Tech              58
02/26/2001 Jackson St.             66 Arkansas Pine Bluff     64
02/26/2001 Delaware St.            68 Florida A&M             66
02/26/2001 Louisiana Monroe        81 McNeese St.             88
02/26/2001 SW Texas St.            50 Lamar                   44
02/26/2001 Central Michigan        64 Ohio                    77
02/26/2001 Drake                   50 Bradley                 74
02/26/2001 Wichita St.             71 Illinois St.            79
02/26/2001 Prairie View A&M        83 Alabama A&M             90
02/26/2001 Grambling               63 Mississippi Valley St.  80
02/26/2001 Northern Iowa           54 Evansville              60
02/26/2001 Air Force               55 Colorado St.            63
02/26/2001 Missouri                61 Texas                   76
02/26/2001 Texas Southern          52 Alabama St.             71
02/26/2001 SW Missouri St.         48 Creighton               72
02/26/2001 New Mexico              61 Wyoming                 81
02/27/2001 Tennessee               68 South Carolina          67
02/27/2001 SE Missouri St.         70 Austin Peay             72
02/27/2001 Pittsburgh              69 Syracuse                80
02/27/2001 Richmond                72 VA Commonwealth         54
02/27/2001 Stony Brook             52 Army                    68
02/27/2001 Maryland                91 Duke                    80
02/27/2001 UAB                     74 Louisville              57
02/27/2001 Morehead St.            80 Eastern Illinois       102
02/27/2001 Tennessee St.          100 Murray St.             114
02/27/2001 Texas Pan American      76 Texas A&M Corpus Chris 105
02/27/2001 IUPUI                   52 Missouri Kansas City    59
02/27/2001 Tennessee Martin        58 Tennessee Tech          69
02/27/2001 Michigan St.            51 Wisconsin               47
02/27/2001 Massachusetts           69 St. Joseph's (PA)       84
02/28/2001 Mississippi             77 LSU                     78
02/28/2001 Central Florida        100 Jacksonville St.        57 NT Atlanta, GA
02/28/2001 Eastern Michigan        57 Central Michigan        64
02/28/2001 Georgia Tech            59 Florida St.             69
02/28/2001 Dayton                  83 Fordham                 70
02/28/2001 Buffalo                 65 Kent St.                99
02/28/2001 Bowling Green           55 Marshall                63
02/28/2001 West Virginia           66 Miami (FL)              73
02/28/2001 Ohio                    72 Miami (OH)              76
02/28/2001 Baylor                  68 Oklahoma St.            71
02/28/2001 La Salle                58 Temple                  60
02/28/2001 Seton Hall              55 Villanova               74
02/28/2001 Clemson                 65 Virginia                84
02/28/2001 Rutgers                 58 Georgetown              74
02/28/2001 Delaware St.            70 Albany (NY)             58
02/28/2001 Ball St.                81 Akron                   62
02/28/2001 St. John's (NY)         62 Boston College          67
02/28/2001 Mississippi St.         73 Georgia                 94
02/28/2001 Texas Tech              63 Iowa St.                80
02/28/2001 DePaul                  66 Charlotte               90
02/28/2001 Duquesne                75 Rhode Island            86
02/28/2001 George Washington       73 St. Bonaventure         78
02/28/2001 North Carolina A&T      83 Morgan St.              87
02/28/2001 Arkansas                66 Alabama                 63
02/28/2001 Marquette               64 Houston                 66
02/28/2001 Northwestern            75 Michigan                70
02/28/2001 Memphis                 55 Southern Mississippi    74
02/28/2001 Florida                 72 Vanderbilt              62
02/28/2001 Minnesota               53 Indiana                 89
02/28/2001 Auburn                  78 Kentucky                90
02/28/2001 Texas A&M               69 Nebraska                97
02/28/2001 Western Michigan        67 Northern Illinois       62
02/28/2001 Tulane                  66 St. Louis               76
02/28/2001 Florida Atlantic        70 Campbell                65 NT Atlanta, GA
02/28/2001 Kansas                  77 Kansas St.              65
02/28/2001 North Carolina St.      63 North Carolina          76
02/28/2001 Colorado                67 Oklahoma                86
02/28/2001 Cal Riverside           52 Long Beach St.          78
03/01/2001 Wofford                 57 Davidson                60 NT Greenville, SC
03/01/2001 Mercer                  67 Stetson                 71 NT Atlanta, GA
03/01/2001 Central Florida         68 Troy St.                89 NT Atlanta, GA
03/01/2001 Western Carolina        67 The Citadel             57 NT Greenville, SC
03/01/2001 Charleston Southern     77 Coastal Carolina        64 NT Roanoke, VA
03/01/2001 VMI                     59 Georgia Southern        76 NT Greenville, SC
03/01/2001 Florida Atlantic        57 Georgia St.             96 T
03/01/2001 Stephen F. Austin       62 Northwestern St.        68
03/01/2001 Penn St.                78 Iowa                    73
03/01/2001 Howard                  61 MD Eastern Shore        70
03/01/2001 Texas El Paso           91 TCU                     99
03/01/2001 Samford                 44 Jacksonville            41 NT Atlanta, GA
03/01/2001 Cal St. Fullerton       55 Cal Irvine              58
03/01/2001 Appalachian St.         58 Furman                  56 nT Greenville, SC
03/01/2001 Liberty                 60 NC Asheville            48 NT Roanoke, VA
03/01/2001 Oregon St.              54 Arizona                 65
03/01/2001 Alabama A&M             93 Grambling               84
03/01/2001 Alabama St.             53 Jackson St.             70
03/01/2001 Southern                83 Prairie View A&M        87
03/01/2001 Alcorn St.              71 Texas Southern          55
03/01/2001 Texas Arlington         75 Louisiana Monroe        89
03/01/2001 Oregon                  74 Arizona St.             86
03/01/2001 Brigham Young           72 New Mexico              67
03/01/2001 Cincinnati              77 South Florida           66
03/01/2001 SE Louisiana            67 SW Texas St.            71
03/01/2001 Nicholls St.            66 Texas San Antonio       73
03/01/2001 Utah                    60 Air Force               71
03/01/2001 Cal Santa Barbara       50 Utah St.                83
03/01/2001 Weber St.               73 Idaho St.               78
03/01/2001 Cal St. Sacramento      67 Montana                 84
03/01/2001 Cal Poly-SLO            69 Boise St.               84
03/01/2001 Rice                    74 Fresno St.              79
03/01/2001 Idaho                   70 Pacific                 76
03/01/2001 Northern Arizona        64 Portland St.            68
03/01/2001 Tulsa                   74 Nevada                  69
03/01/2001 Wyoming                 69 San Diego St.           62
03/01/2001 Cal St. Northridge      86 Eastern Washington      84
03/01/2001 Hawaii                  71 San Jose St.            61
03/01/2001 California              75 UCLA                    79
03/01/2001 Stanford                70 Southern California     68
03/01/2001 Colorado St.            68 UNLV                    62
03/02/2001 Northern Arizona        66 Eastern Washington      74
03/02/2001 Liberty                 62 Winthrop                67 NT Roanoke, VA
03/02/2001 Middle Tennessee St.    61 New Orleans             66 NT Mobile, AL
03/02/2001 Loyola (MD)             60 Fairfield               58 NT Buffalo, NY
03/02/2001 Davidson                57 College of Charleston   54 NT Greenville, SC
03/02/2001 Western Carolina        69 NC Greensboro           91 NT Greenville, SC
03/02/2001 North Texas             67 Arkansas Little Rock    80 NT Mobile, AL
03/02/2001 St. Peter's             72 Canisius                84 nT Buffalo, NY
03/02/2001 Georgia Southern        72 East Tennessee St.      64 NT Greenville, SC
03/02/2001 Samford                 56 Georgia St.             66 T
03/02/2001 Charleston Southern     62 Radford                 65 NT Roanoke, VA
03/02/2001 New Hampshire           73 Vermont                 78 NT Newark, DE
03/02/2001 Pennsylvania            77 Brown                   85
03/02/2001 Austin Peay             83 Tennessee Tech          63 NT Nashville, TN
03/02/2001 Columbia                61 Harvard                 66
03/02/2001 Princeton               60 Yale                    49
03/02/2001 Morgan St.              60 Coppin St.              66
03/02/2001 Wichita St.             45 SW Missouri St.         57 NT St. Louis, MO
03/02/2001 Florida International   59 Denver                  52 NT Mobile, AL
03/02/2001 Cornell                 57 Dartmouth               60
03/02/2001 Florida A&M             72 Bethune Cookman         73
03/02/2001 Stetson                 69 Troy St.                78 NT Atlanta, GA
03/02/2001 Appalachian St.         48 Chattanooga             74 NT Greenville, SC
03/02/2001 Hartford                62 Towson                  65 NT Newark, DE
03/02/2001 Murray St.              71 Eastern Illinois        97 NT Nashville, TN
03/02/2001 Northern Iowa           59 Drake                   53 NT St. Louis, MO
03/03/2001 Temple                  92 George Washington       88
03/03/2001 Old Dominion            53 William & Mary          47 NT Richmond, VA
03/03/2001 Sam Houston St.         94 Lamar                   97
03/03/2001 Boston University       83 Maine                   87 NT Newark, DE
03/03/2001 Winthrop                67 Radford                 65 NT Roanoke, VA
03/03/2001 Norfolk St.             94 Hampton                 82
03/03/2001 Stephen F. Austin       62 Louisiana Monroe        68
03/03/2001 Cal Irvine              84 Idaho                   80
03/03/2001 Army                    73 Navy                    92 T
03/03/2001 Vermont                 55 Hofstra                 68 NT Newark, DE
03/03/2001 LSU                     71 Tennessee               78
03/03/2001 Villanova               53 Miami (FL)              65
03/03/2001 St. Bonaventure         66 Massachusetts           59
03/03/2001 Cincinnati              75 DePaul                  62
03/03/2001 Florida St.             75 Clemson                 63
03/03/2001 Wisconsin Milwaukee     63 Wright St.              64 T
03/03/2001 Wagner                  88 Long Island             83 NT Trenton, NJ
03/03/2001 Rider                   58 Marist                  70 NT Buffalo, NY
03/03/2001 Ohio St.                93 Penn St.                87
03/03/2001 Toledo                  70 Ball St.                64
03/03/2001 Miami (OH)              51 Bowling Green           67
03/03/2001 Marquette               62 Charlotte               85
03/03/2001 SW Missouri St.         41 Creighton               63 NT St. Louis, MO
03/03/2001 Bucknell                75 Colgate                 68 NT Annapolis, MD
03/03/2001 Texas                   78 Texas Tech              55
03/03/2001 Troy St.                55 Georgia St.             79 T
03/03/2001 Loyola (MD)             52 Iona                    64 NT Buffalo, NY
03/03/2001 Georgia                 67 Arkansas                82
03/03/2001 Vanderbilt              66 Auburn                  69
03/03/2001 Marshall                86 Buffalo                 73
03/03/2001 Rhode Island            79 Fordham                 74
03/03/2001 Virginia                67 Maryland               102
03/03/2001 Connecticut             63 Seton Hall              65
03/03/2001 TCU                     84 Southern Methodist      76
03/03/2001 Eastern Michigan        49 Western Michigan        60
03/03/2001 Loyola Chicago          52 Butler                  78 NT Dayton, OH
03/03/2001 Kent St.                68 Akron                   76
03/03/2001 Wisconsin               59 Iowa                    57
03/03/2001 Portland                71 Pepperdine              81 NT San Diego, CA
03/03/2001 Memphis                 56 Louisville              65
03/03/2001 South Carolina          73 Mississippi St.         77
03/03/2001 Utah                    66 New Mexico              61
03/03/2001 James Madison           59 VA Commonwealth         57 nT Richmond, VA
03/03/2001 Indiana St.             67 Southern Illinois       64 NT St. Louis, MO
03/03/2001 Lafayette               71 Lehigh                  83 NT Annapolis, MD
03/03/2001 Austin Peay             83 Eastern Illinois        84 NT Nashville, TN
03/03/2001 Nebraska                73 Iowa St.                86
03/03/2001 Alabama                 71 Mississippi            105
03/03/2001 Virginia Tech           51 Pittsburgh              70
03/03/2001 Providence              69 Rutgers                 66
03/03/2001 Stanford                85 UCLA                    79
03/03/2001 Washington              61 Washington St.          79
03/03/2001 Hawaii                  77 Texas El Paso           85
03/03/2001 Fairleigh Dickinson     59 Monmouth (NJ)           71 NT Trenton, NJ
03/03/2001 Northern Illinois       62 Central Michigan        71
03/03/2001 Michigan                57 Michigan St.            78
03/03/2001 Texas Arlington         69 Northwestern St.        87
03/03/2001 St. Mary's (CA)         65 Gonzaga                105 NT San Diego, CA
03/03/2001 Towson                  51 Delaware                66 T
03/03/2001 Wisconsin Green Bay     58 Detroit                 66 NT Dayton, OH
03/03/2001 Davidson                68 NC Greensboro           73 NT Greenville, SC
03/03/2001 Oregon St.              59 Arizona St.             61
03/03/2001 Brigham Young           51 Air Force               50
03/03/2001 Princeton               64 Brown                   55
03/03/2001 Niagara                 70 Canisius                72 nT Buffalo, NY
03/03/2001 Cornell                 84 Harvard                 93
03/03/2001 South Florida           77 Southern Mississippi    83
03/03/2001 Boston College          96 West Virginia           65
03/03/2001 Pennsylvania            63 Yale                    38
03/03/2001 Northern Iowa           56 Bradley                 59 NT St. Louis, MO
03/03/2001 Arkansas Little Rock    62 South Alabama           85 T
03/03/2001 Columbia                71 Dartmouth               64
03/03/2001 South Carolina St.      58 North Carolina A&T      54
03/03/2001 Oregon                  65 Arizona                104
03/03/2001 St. Louis               73 UAB                     48
03/03/2001 Texas A&M               59 Baylor                  85
03/03/2001 Tulane                  67 Houston                 80
03/03/2001 St. Joseph's (PA)       90 La Salle                91
03/03/2001 Indiana                 74 Purdue                  58
03/03/2001 California              69 Southern California     74
03/03/2001 Nicholls St.            75 SW Texas St.            71
03/03/2001 SE Louisiana            66 Texas San Antonio       74
03/03/2001 Illinois Chicago        61 Cleveland St.           62 NT Dayton, OH
03/03/2001 Georgia Southern        73 Chattanooga             84 NT Greenville, SC
03/03/2001 Northeastern            74 Drexel                  73 NT Newark, DE
03/03/2001 Alabama St.             62 Grambling               54
03/03/2001 Alabama A&M             82 Jackson St.             71
03/03/2001 Arkansas Pine Bluff     71 Mississippi Valley St. 101
03/03/2001 Alcorn St.              75 Prairie View A&M        70
03/03/2001 Southern                80 Texas Southern          72
03/03/2001 Central Connecticut     44 MD Baltimore County     59 NT Trenton, NJ
03/03/2001 Weber St.               87 Montana St.             92
03/03/2001 Loyola Marymount        60 Santa Clara             77 NT San Diego, CA
03/03/2001 Manhattan               76 Siena                   79 NT Buffalo, NY
03/03/2001 Kansas St.              72 Colorado                67
03/03/2001 Oklahoma St.            56 Oklahoma                68
03/03/2001 Cal Poly-SLO            55 Utah St.                82
03/03/2001 Cal St. Sacramento      79 Idaho St.              107
03/03/2001 Cal Santa Barbara       59 Boise St.               65
03/03/2001 Evansville              77 Illinois St.            81 NT St. Louis, MO
03/03/2001 Florida International   51 Western Kentucky        68 NT Mobile, AL
03/03/2001 Tulsa                   77 Fresno St.              84
03/03/2001 Cal Riverside           59 Cal St. Fullerton       70
03/03/2001 Wyoming                102 UNLV                   106
03/03/2001 Rice                    57 Nevada                  70
03/03/2001 Cal St. Northridge      81 Portland St.            75
03/03/2001 San Francisco           42 San Diego               62
03/03/2001 Colorado St.            73 San Diego St.           78
03/04/2001 Syracuse                93 St. John's (NY)         91
03/04/2001 Maine                   66 Hofstra                 78 NT Newark, DE
03/04/2001 Marist                  71 Iona                    75 NT Buffalo, NY
03/04/2001 Wagner                  65 St. Francis (NY)        72 NT Trenton, NJ
03/04/2001 Xavier (OH)             62 Dayton                  65
03/04/2001 Kentucky                86 Florida                 94
