date,visitor,visitor_score,home,home_score,notes,location
02/22/2002,St. Francis (PA),59,Central Connecticut,80,,
02/22/2002,Vermont,93,New Hampshire,77,,
02/22/2002,Robert Morris,73,Quinnipiac,93,,
02/22/2002,Iona,66,Manhattan,81,,
02/22/2002,Yale,46,Princeton,59,,
02/22/2002,Northern Arizona,59,Montana St.,62,,
02/22/2002,Louisville,50,St. Louis,56,,
02/22/2002,Cal St. Sacramento,53,Montana,86,,
02/22/2002,Idaho St.,60,Eastern Washington,70,,
02/22/2002,Santa Clara,67,Loyola Marymount,59,,
02/22/2002,Weber St.,77,Portland St.,83,,
02/22/2002,Portland,59,St. Mary's (CA),68,,
02/22/2002,San Diego,79,Pepperdine,90,,
02/22/2002,Gonzaga,70,San Francisco,54,,
02/23/2002,Villanova,67,Boston College,69,,
02/23/2002,Florida St.,78,Clemson,87,,
02/23/2002,West Virginia,73,Connecticut,95,,
02/23/2002,Richmond,49,George Washington,53,,
02/23/2002,Arkansas,58,Kentucky,71,,
02/23/2002,South Florida,78,UAB,83,,
02/23/2002,Cal Poly-SLO,80,Long Beach St.,83,,
02/23/2002,San Diego St.,76,UNLV,83,,
02/23/2002,Central Florida,80,Jacksonville,82,,
02/23/2002,Wichita St.,81,Evansville,83,,
02/23/2002,Nevada,83,Louisiana Tech,86,,
02/23/2002,Long Island,122,Fairleigh Dickinson,115,,
02/23/2002,Florida A&M,67,Coppin St.,64,,
02/23/2002,Central Michigan,70,Northern Illinois,80,,
02/23/2002,Illinois St.,71,Northern Iowa,66,,
02/23/2002,Washington St.,55,Oregon St.,91,,
02/23/2002,North Texas,78,South Alabama,72,,
02/23/2002,New Mexico St.,67,Louisiana Lafayette,69,,
02/23/2002,IUPUI,75,Valparaiso,95,,
02/23/2002,Tennessee Tech,85,Eastern Illinois,68,,
02/23/2002,SE Missouri St.,47,Austin Peay,80,,
02/23/2002,Southern,73,Alcorn St.,87,,
02/23/2002,Savannah St.,47,Birmingham Southern,82,,
02/23/2002,Arkansas Pine Bluff,77,Grambling,91,,
02/23/2002,Mississippi Valley St.,75,Jackson St.,89,,
02/23/2002,Troy St.,79,Jacksonville St.,60,,
02/23/2002,Radford,69,Liberty,78,,
02/23/2002,Sam Houston St.,68,McNeese St.,79,,
02/23/2002,Navy,63,Army,73,,
02/23/2002,SW Texas St.,72,Nicholls St.,59,,
02/23/2002,Alabama St.,49,Texas Southern,64,,
02/23/2002,Fresno St.,86,Southern Methodist,78,,
02/23/2002,Texas,78,Oklahoma,96,,
02/23/2002,Cal St. Sacramento,60,Montana St.,70,,
02/23/2002,Colorado St.,60,New Mexico,72,,
02/23/2002,Idaho,56,Utah St.,65,,
02/23/2002,Illinois Chicago,61,Butler,85,,
02/23/2002,Wyoming,51,Air Force,48,,
02/23/2002,Akron,46,Bowling Green,76,,
02/23/2002,Mercer,49,Samford,69,,
02/23/2002,Belmont,84,Campbell,67,,
02/23/2002,Utah,61,Brigham Young,63,,
02/23/2002,Illinois,56,Northwestern,41,,
02/23/2002,Creighton,80,Bradley,64,,
02/23/2002,Southern California,64,California,83,,
02/23/2002,Louisiana Monroe,51,Stephen F. Austin,52,,
02/23/2002,Missouri Kansas City,61,Chicago St.,48,,
02/23/2002,Wisconsin Milwaukee,61,Detroit,94,,
02/23/2002,MD Eastern Shore,72,North Carolina A&T,85,,
02/23/2002,Bethune Cookman,83,Morgan St.,72,,
02/23/2002,Norfolk St.,63,Howard,73,,
02/23/2002,Georgia Tech,82,Virginia,80,,
02/23/2002,St. Francis (NY),68,Monmouth (NJ),75,,
02/23/2002,Wagner,69,MD Baltimore County,81,,
02/23/2002,Charleston Southern,78,Coastal Carolina,69,,
02/23/2002,Western Michigan,68,Toledo,72,,
02/23/2002,Eastern Kentucky,77,Tennessee Martin,82,,
02/23/2002,Yale,63,Pennsylvania,72,,
02/23/2002,VA Commonwealth,62,NC Wilmington,73,,
02/23/2002,Furman,67,NC Greensboro,70,,
02/23/2002,Seton Hall,60,Rutgers,66,,
02/23/2002,Purdue,66,Ohio St.,77,,
02/23/2002,Denver,46,New Orleans,69,,
02/23/2002,Morehead St.,66,Murray St.,60,,
02/23/2002,Rhode Island,64,La Salle,77,,
02/23/2002,IUPU Ft. Wayne,71,Youngstown St.,78,,
02/23/2002,Alabama A&M,74,Prairie View A&M,63,,
02/23/2002,Sacred Heart,88,Mount St. Mary's,84,,
02/23/2002,SW Missouri St.,61,Drake,68,,
02/23/2002,Florida International,54,Arkansas Little Rock,79,,
02/23/2002,Centenary,73,Texas A&M Corpus Chris,77,,
02/23/2002,Texas San Antonio,64,SE Louisiana,50,,
02/23/2002,Lipscomb,76,Gardner Webb,77,,
02/23/2002,Middle Tennessee St.,61,Western Kentucky,65,,
02/23/2002,TCU,68,Southern Mississippi,81,,
02/23/2002,Marist,60,Siena,57,,
02/23/2002,Brown,47,Princeton,73,,
02/23/2002,Notre Dame,90,Miami (FL),77,,
02/23/2002,Rider,65,Loyola (MD),77,,
02/23/2002,College of Charleston,54,Georgia Southern,70,,
02/23/2002,Michigan,56,Iowa,76,,
02/23/2002,Southern Illinois,84,Indiana St.,74,,
02/23/2002,NC Asheville,62,Winthrop,77,,
02/23/2002,Florida Atlantic,77,Stetson,74,,
02/23/2002,George Mason,81,James Madison,74,,
02/23/2002,Columbia,56,Harvard,59,,
02/23/2002,Houston,46,East Carolina,63,,
02/23/2002,Towson,81,Drexel,65,,
02/23/2002,Cornell,70,Dartmouth,61,,
02/23/2002,Western Carolina,71,Chattanooga,91,,
02/23/2002,Marshall,62,Buffalo,87,,
02/23/2002,Mississippi,59,Mississippi St.,61,,
02/23/2002,Vanderbilt,67,Tennessee,62,,
02/23/2002,St. Bonaventure,71,Temple,75,,
02/23/2002,UCLA,95,Stanford,92,,
02/23/2002,Baylor,64,Oklahoma St.,77,,
02/23/2002,Canisius,82,Niagara,86,,
02/23/2002,Fordham,54,Massachusetts,67,,
02/23/2002,Georgia,55,LSU,54,,
02/23/2002,Missouri,96,Colorado,83,,
02/23/2002,Tulane,54,Charlotte,96,,
02/23/2002,DePaul,61,Memphis,88,,
02/23/2002,Hofstra,63,Delaware,75,,
02/23/2002,Wisconsin Green Bay,74,Cleveland St.,66,,
02/23/2002,South Carolina,46,Auburn,50,,
02/23/2002,Florida,64,Alabama,65,,
02/23/2002,Texas A&M,53,Texas Tech,74,,
02/23/2002,Kansas St.,71,Iowa St.,73,,
02/23/2002,Old Dominion,81,William & Mary,53,,
02/23/2002,Providence,64,Virginia Tech,69,,
02/23/2002,Fairfield,93,St. Peter's,61,,
02/23/2002,Dayton,68,St. Joseph's (PA),70,,
02/23/2002,Kent St.,70,Ohio,67,,
02/23/2002,Holy Cross,68,American,44,,
02/23/2002,Davidson,77,VMI,81,,
02/23/2002,Wofford,63,The Citadel,72,,
02/23/2002,Miami (OH),58,Ball St.,74,,
02/23/2002,East Tennessee St.,79,Appalachian St.,72,,
02/23/2002,Rice,50,Hawaii,79,,
02/23/2002,Minnesota,68,Penn St.,64,,
02/23/2002,Oakland,86,Western Illinois,82,,
02/23/2002,Texas El Paso,72,Boise St.,81,,
02/23/2002,Northern Arizona,63,Montana,70,,
02/23/2002,Oral Roberts,75,Southern Utah,82,,
02/23/2002,Washington,84,Oregon,90,,
02/23/2002,Portland,81,San Francisco,97,,
02/23/2002,Cal Santa Barbara,67,Cal Irvine,71,,
02/23/2002,Weber St.,66,Eastern Washington,68,,
02/23/2002,Cal St. Northridge,73,Cal St. Fullerton,59,,
02/23/2002,San Diego,87,Loyola Marymount,71,,
02/23/2002,Idaho St.,78,Portland St.,91,,
02/23/2002,Gonzaga,74,St. Mary's (CA),55,,
02/23/2002,Pacific,87,Cal Riverside,75,,
02/23/2002,Santa Clara,58,Pepperdine,96,,
02/23/2002,Tulsa,82,San Jose St.,72,,
02/23/2002,Texas Arlington,65,Northwestern St.,70,,
02/24/2002,Kansas,88,Nebraska,87,,
02/24/2002,Stony Brook,48,Albany (NY),47,,
02/24/2002,New Hampshire,67,Binghamton,85,,
02/24/2002,Maine,61,Boston University,72,,
02/24/2002,Hartford,66,Vermont,75,,
02/24/2002,Xavier (OH),80,Duquesne,66,,
02/24/2002,Loyola Chicago,74,Wright St.,80,,
02/24/2002,North Carolina,76,North Carolina St.,98,,
02/24/2002,St. Francis (PA),58,Quinnipiac,71,,
02/24/2002,Indiana,54,Michigan St.,57,,
02/24/2002,Lafayette,73,Colgate,85,,
02/24/2002,Wake Forest,89,Maryland,90,,
02/24/2002,Georgetown,75,Syracuse,69,,
02/24/2002,Robert Morris,63,Central Connecticut,67,,
02/24/2002,Bucknell,64,Lehigh,75,,
02/24/2002,St. John's (NY),55,Duke,97,,
02/25/2002,Wyoming,65,New Mexico,74,,
02/25/2002,Akron,57,Kent St.,67,,
02/25/2002,Bradley,73,Southern Illinois,84,,
02/25/2002,St. Francis (NY),108,Long Island,94,,
02/25/2002,Evansville,73,Illinois St.,82,,
02/25/2002,Connecticut,75,Boston College,61,,
02/25/2002,William & Mary,60,VA Commonwealth,68,,
02/25/2002,Norfolk St.,73,Delaware St.,66,,
02/25/2002,Florida A&M,67,Morgan St.,50,,
02/25/2002,MD Eastern Shore,69,South Carolina St.,72,,
02/25/2002,Wagner,88,Mount St. Mary's,58,,
02/25/2002,Alabama St.,58,Prairie View A&M,65,,
02/25/2002,Arkansas Pine Bluff,61,Jackson St.,83,,
02/25/2002,Mississippi Valley St.,99,Grambling,87,,
02/25/2002,Wisconsin Green Bay,66,Wisconsin Milwaukee,76,,
02/25/2002,Northern Iowa,74,Wichita St.,86,,
02/25/2002,Drake,75,Creighton,73,,
02/25/2002,Hampton,81,Howard,82,,
02/25/2002,Morris Brown,69,Alcorn St.,92,,
02/25/2002,Indiana St.,58,SW Missouri St.,70,,
02/25/2002,Colorado St.,59,Air Force,51,,
02/25/2002,Oklahoma St.,69,Missouri,72,,
02/25/2002,Centenary,85,Texas Pan American,67,,
02/25/2002,Alabama A&M,99,Texas Southern,100,,
02/25/2002,George Mason,78,Old Dominion,63,,
02/25/2002,Fairleigh Dickinson,63,Monmouth (NJ),73,,
02/25/2002,Bethune Cookman,64,Coppin St.,80,,
02/25/2002,Towson,61,Hofstra,60,,
02/25/2002,Sacred Heart,78,MD Baltimore County,81,,
02/25/2002,Delaware,65,James Madison,64,,
02/25/2002,Buffalo,68,Miami (OH),78,,
02/26/2002,Pittsburgh,73,Seton Hall,66,,
02/26/2002,Indiana,62,Illinois,70,,
02/26/2002,Marquette,46,East Carolina,51,,
02/26/2002,Houston,57,South Florida,88,,
02/26/2002,Eastern Illinois,56,Murray St.,103,T,
02/26/2002,Texas San Antonio,62,Stephen F. Austin,73,,
02/26/2002,TCU,106,Tulane,87,,
02/26/2002,St. Louis,72,DePaul,63,,
02/26/2002,SW Texas St.,59,Texas Arlington,63,,
02/26/2002,SE Missouri St.,56,Tennessee Tech,73,T,
02/26/2002,Texas Tech,71,Texas,96,,
02/26/2002,Iowa St.,75,Oklahoma,89,,
02/26/2002,Tennessee,62,Florida,68,,
02/26/2002,Tennessee Martin,69,Austin Peay,72,T,
02/26/2002,Southern Mississippi,56,UAB,66,,
02/26/2002,Colorado,92,Texas A&M,77,,
02/26/2002,Michigan St.,81,Ohio St.,76,,
02/26/2002,IUPU Ft. Wayne,66,Missouri Kansas City,81,,
02/26/2002,Miami (FL),81,Providence,65,,
02/26/2002,Tennessee St.,82,Morehead St.,91,T,
02/27/2002,South Carolina,75,Georgia,82,,
02/27/2002,Temple,75,Dayton,70,,
02/27/2002,Maryland,96,Florida St.,63,,
02/27/2002,Clemson,78,North Carolina,96,,
02/27/2002,Cincinnati,71,Louisville,74,,
02/27/2002,Washington St.,75,Washington,82,,
02/27/2002,Toledo,69,Ohio,68,,
02/27/2002,Georgetown,87,West Virginia,77,,
02/27/2002,Central Michigan,57,Marshall,82,,
02/27/2002,Fordham,50,Richmond,67,,
02/27/2002,Rhode Island,69,Massachusetts,79,,
02/27/2002,Michigan,54,Wisconsin,74,,
02/27/2002,Kentucky,73,Vanderbilt,86,,
02/27/2002,Arkansas,83,Mississippi St.,89,,
02/27/2002,Northwestern,51,Minnesota,69,,
02/27/2002,Mississippi,56,LSU,59,,
02/27/2002,Louisiana Monroe,76,Lamar,73,,
02/27/2002,Kansas St.,68,Kansas,103,,
02/27/2002,Auburn,68,Alabama,73,,
02/27/2002,Notre Dame,81,St. John's (NY),84,,
02/27/2002,Wake Forest,77,Georgia Tech,90,,
02/27/2002,Rutgers,49,Virginia Tech,63,,
02/27/2002,Baylor,55,Nebraska,75,,
02/27/2002,Northern Illinois,69,Ball St.,68,,
02/27/2002,Buffalo,58,Bowling Green,73,,
02/27/2002,Western Michigan,71,Eastern Michigan,52,,
02/28/2002,Prairie View A&M,98,Southern,95,,
02/28/2002,Liberty,59,Winthrop,66,NT,"Roanoke, VA"
02/28/2002,Appalachian St.,61,College of Charleston,85,nT,"North Charleston, SC"
02/28/2002,VMI,70,The Citadel,80,NT,"North Charleston, SC"
02/28/2002,Jacksonville St.,69,Troy St.,62,NT,"Orlando, FL"
02/28/2002,Elon,83,Charleston Southern,64,NT,"Roanoke, VA"
02/28/2002,Wofford,41,NC Greensboro,70,NT,"North Charleston, SC"
02/28/2002,Belmont,79,Georgia St.,82,NT,"Orlando, FL"
02/28/2002,Samford,74,Central Florida,84,T,
02/28/2002,St. Joseph's (PA),91,St. Bonaventure,84,,
02/28/2002,Furman,65,Western Carolina,61,NT,"North Charleston, SC"
02/28/2002,Utah,72,Colorado St.,62,,
02/28/2002,Grambling,74,Alabama St.,82,,
02/28/2002,Cal Irvine,70,Long Beach St.,86,,
02/28/2002,Jacksonville,50,Florida Atlantic,59,NT,"Orlando, FL"
02/28/2002,Coastal Carolina,66,Radford,81,NT,"Roanoke, VA"
02/28/2002,California,91,Arizona St.,80,,
02/28/2002,Texas Southern,86,Alcorn St.,93,,
02/28/2002,Jackson St.,83,Alabama A&M,105,,
02/28/2002,Cal St. Fullerton,52,Cal Santa Barbara,54,,
02/28/2002,Utah St.,51,Pacific,55,,
02/28/2002,San Jose St.,60,Fresno St.,72,,
02/28/2002,Cal Riverside,65,Cal Poly-SLO,90,,
02/28/2002,Brigham Young,60,Wyoming,76,,
02/28/2002,Louisiana Tech,80,Boise St.,67,,
02/28/2002,Southern Methodist,63,Texas El Paso,61,,
02/28/2002,Duke,84,Virginia,87,,
02/28/2002,New Mexico,71,San Diego St.,84,,
02/28/2002,Air Force,66,UNLV,73,,
02/28/2002,Oregon,67,Southern California,65,,
02/28/2002,Oregon St.,57,UCLA,65,,
02/28/2002,Stanford,76,Arizona,71,,
02/28/2002,Idaho,46,Cal St. Northridge,63,,
02/28/2002,Hawaii,69,Nevada,79,,
02/28/2002,Tulsa,67,Rice,62,,
02/28/2002,High Point,72,NC Asheville,71,NT,"Roanoke, VA"
02/28/2002,Syracuse,61,Villanova,67,,
02/28/2002,La Salle,53,Xavier (OH),68,,
02/28/2002,Northwestern St.,53,McNeese St.,75,,
02/28/2002,SE Louisiana,39,Nicholls St.,61,,
02/28/2002,Savannah St.,66,Texas A&M Corpus Chris,96,,
03/01/2002,High Point,72,Radford,70,NT,"Roanoke, VA"
03/01/2002,East Tennessee St.,75,College of Charleston,76,nT,"North Charleston, SC"
03/01/2002,Davidson,71,The Citadel,58,NT,"North Charleston, SC"
03/01/2002,Furman,73,Georgia Southern,70,NT,"North Charleston, SC"
03/01/2002,Loyola (MD),62,Canisius,88,NT,"Albany, NY"
03/01/2002,Denver,53,Arkansas St.,58,NT,"New Orleans, LA"
03/01/2002,St. Francis (NY),71,Monmouth (NJ),61,NT,"Staten Island, NY"
03/01/2002,Florida International,71,North Texas,84,NT,"New Orleans, LA"
03/01/2002,St. Peter's,66,Siena,77,T,
03/01/2002,South Alabama,47,Middle Tennessee St.,48,NT,"New Orleans, LA"
03/01/2002,Quinnipiac,87,Wagner,78,NT,"Staten Island, NY"
03/01/2002,Princeton,61,Cornell,57,,
03/01/2002,Pennsylvania,51,Columbia,47,,
03/01/2002,Dartmouth,70,Brown,85,,
03/01/2002,Youngstown St.,65,Wisconsin Green Bay,86,NT,"Cleveland, OH"
03/01/2002,Indiana St.,58,Bradley,70,NT,"St. Louis, MO"
03/01/2002,Morgan St.,65,Coppin St.,72,,
03/01/2002,Austin Peay,77,Tennessee Tech,86,NT,"Louisville, KY"
03/01/2002,Georgia St.,82,Central Florida,64,T,
03/01/2002,Eastern Washington,81,Cal St. Sacramento,71,,
03/01/2002,Evansville,75,Northern Iowa,78,NT,"St. Louis, MO"
03/01/2002,Portland St.,88,Northern Arizona,79,,
03/01/2002,DePaul,53,Marquette,72,,
03/01/2002,Murray St.,89,Morehead St.,75,NT,"Louisville, KY"
03/01/2002,Robert Morris,76,MD Baltimore County,85,NT,"Staten Island, NY"
03/01/2002,Harvard,72,Yale,77,,
03/01/2002,Hofstra,72,Towson,52,NT,"Richmond, VA"
03/01/2002,NC Greensboro,67,Chattanooga,57,NT,"North Charleston, SC"
03/01/2002,James Madison,78,William & Mary,67,NT,"Richmond, VA"
03/01/2002,Sacred Heart,54,Central Connecticut,65,NT,"Staten Island, NY"
03/01/2002,Jacksonville St.,47,Florida Atlantic,55,NT,"Orlando, FL"
03/01/2002,Elon,66,Winthrop,77,NT,"Roanoke, VA"
03/02/2002,Jackson St.,60,Alabama St.,61,,
03/02/2002,Brigham Young,75,Colorado St.,79,,
03/02/2002,Idaho St.,82,Weber St.,88,,
03/02/2002,Hampton,92,Norfolk St.,89,,
03/02/2002,Georgia,63,Tennessee,71,,
03/02/2002,Canisius,85,Rider,84,NT,"Albany, NY"
03/02/2002,St. Mary's (CA),72,Santa Clara,67,NT,"San Diego, CA"
03/02/2002,Charlotte,88,Louisville,90,,
03/02/2002,High Point,48,Winthrop,70,NT,"Roanoke, VA"
03/02/2002,Maine,54,New Hampshire,48,NT,"Boston, MA"
03/02/2002,Fairfield,81,Manhattan,74,NT,"Albany, NY"
03/02/2002,Texas,79,Iowa St.,76,,
03/02/2002,Eastern Washington,75,Northern Arizona,80,,
03/02/2002,Drake,63,Illinois St.,64,NT,"St. Louis, MO"
03/02/2002,Southern Methodist,63,Boise St.,80,,
03/02/2002,New Mexico,82,UNLV,91,,
03/02/2002,Portland St.,74,Cal St. Sacramento,67,,
03/02/2002,Utah St.,54,Cal St. Northridge,62,,
03/02/2002,San Jose St.,76,Nevada,72,,
03/02/2002,North Texas,68,Western Kentucky,82,NT,"New Orleans, LA"
03/02/2002,Cal Riverside,58,Cal Santa Barbara,80,,
03/02/2002,Hawaii,82,Fresno St.,79,,
03/02/2002,Cal St. Fullerton,64,Cal Poly-SLO,62,,
03/02/2002,California,53,Arizona,99,,
03/02/2002,LSU,59,Auburn,54,,
03/02/2002,Ball St.,81,Central Michigan,77,,
03/02/2002,George Washington,70,Fordham,68,,
03/02/2002,South Florida,75,Southern Mississippi,92,,
03/02/2002,North Carolina St.,71,Wake Forest,83,,
03/02/2002,Northern Illinois,85,Western Michigan,86,,
03/02/2002,Virginia Tech,77,Miami (FL),83,,
03/02/2002,Providence,68,Notre Dame,76,,
03/02/2002,St. Francis (NY),54,Central Connecticut,58,NT,"Staten Island, NY"
03/02/2002,Wichita St.,59,SW Missouri St.,72,NT,"St. Louis, MO"
03/02/2002,Vanderbilt,67,Arkansas,81,,
03/02/2002,Kent St.,70,Miami (OH),67,,
03/02/2002,Bowling Green,78,Ohio,85,,
03/02/2002,Loyola Marymount,64,Gonzaga,82,NT,"San Diego, CA"
03/02/2002,Utah,56,Wyoming,57,,
03/02/2002,Stony Brook,59,Vermont,74,NT,"Boston, MA"
03/02/2002,NC Greensboro,58,Davidson,68,NT,"North Charleston, SC"
03/02/2002,Stanford,81,Arizona St.,76,,
03/02/2002,Portland,64,Pepperdine,77,NT,"San Diego, LA"
03/02/2002,Texas San Antonio,59,SW Texas St.,70,,
03/02/2002,Northwestern St.,83,Louisiana Monroe,96,,
03/02/2002,Florida,67,Kentucky,70,,
03/02/2002,Navy,41,Holy Cross,59,NT,"Upper Marlboro, MD"
03/02/2002,Army,59,Bucknell,70,NT,"Upper Marlboro, MD"
03/02/2002,Arkansas St.,59,Louisiana Lafayette,74,NT,"New Orleans, LA"
03/02/2002,St. Bonaventure,72,Rhode Island,80,,
03/02/2002,Princeton,49,Columbia,48,,
03/02/2002,Richmond,83,Duquesne,57,,
03/02/2002,Seton Hall,78,Connecticut,90,,
03/02/2002,Pennsylvania,78,Cornell,53,,
03/02/2002,Eastern Michigan,68,Toledo,74,,
03/02/2002,Boston University,86,Northeastern,76,NT,"Boston, MA"
03/02/2002,Lehigh,69,American,82,NT,"Upper Marlboro, MD"
03/02/2002,Loyola Chicago,90,Wright St.,64,NT,"Cleveland, OH"
03/02/2002,Iona,83,Niagara,89,NT,"Albany, NY"
03/02/2002,Wisconsin Green Bay,49,Butler,48,NT,"Cleveland, OH"
03/02/2002,James Madison,62,NC Wilmington,78,NT,"Richmond, VA"
03/02/2002,Texas Southern,72,Southern,64,,
03/02/2002,UAB,72,Houston,76,,
03/02/2002,Massachusetts,52,Xavier (OH),72,,
03/02/2002,Grambling,76,Alabama A&M,81,,
03/02/2002,East Carolina,63,TCU,66,,
03/02/2002,Oregon St.,45,Southern California,79,,
03/02/2002,St. Louis,67,Tulane,59,,
03/02/2002,Texas A&M,51,Oklahoma St.,66,,
03/02/2002,Nebraska,58,Kansas St.,67,,
03/02/2002,MD Baltimore County,72,Quinnipiac,75,NT,"Staten Island, NY"
03/02/2002,Ohio St.,84,Michigan,75,,
03/02/2002,West Virginia,65,Pittsburgh,92,,
03/02/2002,Dartmouth,59,Yale,88,,
03/02/2002,Northern Iowa,65,Creighton,80,NT,"St. Louis, MO"
03/02/2002,Marist,76,Siena,82,T,
03/02/2002,Harvard,83,Brown,92,,
03/02/2002,Mississippi Valley St.,77,Arkansas Pine Bluff,58,,
03/02/2002,Centenary,80,Washington St.,102,,
03/02/2002,Detroit,67,Cleveland St.,63,T,
03/02/2002,Iowa,79,Michigan St.,93,,
03/02/2002,Marshall,104,Akron,87,,
03/02/2002,North Carolina A&T,58,South Carolina St.,59,,
03/02/2002,Oregon,65,UCLA,62,,
03/02/2002,Oklahoma,82,Colorado,71,,
03/02/2002,La Salle,72,Dayton,95,,
03/02/2002,Bethune Cookman,57,Florida A&M,53,,
03/02/2002,Delaware St.,71,Howard,64,,
03/02/2002,Murray St.,70,Tennessee Tech,69,T,
03/02/2002,Lamar,64,Sam Houston St.,58,,
03/02/2002,Stephen F. Austin,37,McNeese St.,62,,
03/02/2002,Albany (NY),49,Hartford,65,NT,"Boston, MA"
03/02/2002,Lafayette,74,Colgate,71,NT,"Upper Marlboro, MD"
03/02/2002,Delaware,85,Drexel,59,NT,"Richmond, VA"
03/02/2002,Hofstra,82,George Mason,76,NT,"Richmond, VA"
03/02/2002,Northwestern,67,Indiana,79,,
03/02/2002,Mississippi St.,64,South Carolina,57,,
03/02/2002,Florida Atlantic,76,Georgia St.,75,NT,"Orlando, FL"
03/02/2002,Texas Tech,91,Baylor,89,,
03/02/2002,Bradley,44,Southern Illinois,66,NT,"St. Louis, MO"
03/02/2002,Penn St.,57,Purdue,92,,
03/02/2002,Georgia Tech,86,Florida St.,78,,
03/02/2002,Rutgers,69,Georgetown,88,,
03/02/2002,Alcorn St.,92,Prairie View A&M,77,,
03/02/2002,Air Force,47,San Diego St.,49,,
03/02/2002,Montana St.,75,Montana,55,,
03/02/2002,Louisiana Tech,86,Texas El Paso,68,,
03/02/2002,San Francisco,67,San Diego,69,T,
03/02/2002,Illinois Chicago,75,Wisconsin Milwaukee,63,NT,"Cleveland, OH"
03/02/2002,Furman,44,College of Charleston,43,nT,"North Charleston, SC"
03/02/2002,Old Dominion,54,VA Commonwealth,58,nT,"Richmond, VA"
03/03/2002,Idaho,49,Pacific,57,,
03/03/2002,Wisconsin Green Bay,57,Loyola Chicago,63,NT,"Cleveland, OH"
03/03/2002,Hofstra,54,VA Commonwealth,70,nT,"Richmond, VA"
03/03/2002,Lafayette,58,American,66,NT,"Upper Marlboro, MD"
03/03/2002,Illinois St.,63,Creighton,90,NT,"St. Louis, MO"
03/03/2002,Furman,57,Davidson,62,NT,"North Charleston, SC"
03/03/2002,Western Illinois,75,Oral Roberts,86,NT,"Fort Wayne, IN"
03/03/2002,Memphis,75,Cincinnati,80,,
03/03/2002,Temple,87,St. Joseph's (PA),84,N,"Philadelphia, PA"
03/03/2002,Maine,61,Vermont,59,NT,"Boston, MA"
03/03/2002,Boston College,69,Syracuse,65,,
03/03/2002,Canisius,60,Niagara,70,NT,"Albany, NY"
03/03/2002,Alabama,56,Mississippi,84,,
03/03/2002,St. John's (NY),62,Villanova,77,,
03/03/2002,Delaware,54,NC Wilmington,69,NT,"Richmond, VA"
03/03/2002,SW Missouri St.,63,Southern Illinois,86,NT,"St. Louis, MO"
03/03/2002,North Carolina,68,Duke,93,,
03/03/2002,Illinois,67,Minnesota,66,,
03/03/2002,Fairfield,63,Siena,83,T,
03/03/2002,Missouri Kansas City,70,Southern Utah,57,NT,"Fort Wayne, IN"
03/03/2002,Kansas,95,Missouri,92,,
03/03/2002,Chicago St.,50,Valparaiso,81,NT,"Fort Wayne, IN"
03/03/2002,Hartford,60,Boston University,63,nT,"Boston, MA"
03/03/2002,Bucknell,57,Holy Cross,64,NT,"Upper Marlboro, MD"
03/03/2002,Illinois Chicago,79,Detroit,68,NT,"Cleveland, OH"
03/03/2002,Arkansas Little Rock,71,New Orleans,67,T,
03/03/2002,Virginia,92,Maryland,112,,
03/03/2002,IUPUI,90,Oakland,84,NT,"Fort Wayne, IN"
03/03/2002,Gonzaga,87,San Diego,79,T,
03/03/2002,Middle Tennessee St.,48,New Mexico St.,63,NT,"New Orleans, LA"
03/03/2002,St. Mary's (CA),47,Pepperdine,68,NT,"San Diego, CA"
03/04/2002,Morgan St.,94,Florida A&M,91,NT,"Richmond, VA"
03/04/2002,Coppin St.,61,Norfolk St.,46,NT,"Richmond, VA"
03/04/2002,Eastern Michigan,53,Toledo,89,T,
03/04/2002,Buffalo,60,Miami (OH),71,T,
